Event ID#,Year,Month,Day,State,City,Group,Unaffiliated Individual,Claim,Successful,Suicide,Type,Target,Weapon,Casualties,Property Damage,Kidnapping,Ransom Demand,Dominant Ideology
197112200002,1971,12,20,Massachusetts,Cambridge,Comrades in Arms,0,1,1,0,Bombing/Explosion,Police,Explosives,0,1,0,0,Extreme Left Wing
197112220001,1971,12,22,New Jersey,Camden,Puerto Rican Liberation Front,0,0,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Ethnonationalist-Separatist
197201050002,1972,1,5,New York,Buffalo,Left-Wing Militants,0,0,1,0,Bombing/Explosion,Government (General),Explosives,0,0,0,0,Extreme Left Wing
197201060001,1972,1,6,California,San Diego,Secret Army Organization,0,0,0,0,Assassination,Private Citizens & Property,Firearms,0,0,0,0,Extreme Right Wing
197201070001,1972,1,7,California,San Francisco,Left-Wing Militants,0,1,0,0,Bombing/Explosion,Business,Explosives,0,0,0,0,Extreme Left Wing
197201070002,1972,1,7,California,San Francisco,Left-Wing Militants,0,1,0,0,Bombing/Explosion,Business,Explosives,0,0,0,0,Extreme Left Wing
197201070003,1972,1,7,Illinois,Chicago,Left-Wing Militants,0,1,0,0,Bombing/Explosion,Business,Explosives,0,0,0,0,Extreme Left Wing
197201070004,1972,1,7,Illinois,Chicago,Left-Wing Militants,0,1,0,0,Bombing/Explosion,Business,Explosives,0,0,0,0,Extreme Left Wing
197201070005,1972,1,7,Illinois,Chicago,Left-Wing Militants,0,1,0,0,Bombing/Explosion,Business,Explosives,0,0,0,0,Extreme Left Wing
197201070006,1972,1,7,New York,New York City,Left-Wing Militants,0,1,0,0,Bombing/Explosion,Business,Explosives,0,0,0,0,Extreme Left Wing
197201070007,1972,1,7,New York,New York City,Left-Wing Militants,0,1,0,0,Bombing/Explosion,Business,Explosives,0,0,0,0,Extreme Left Wing
197201070008,1972,1,7,New York,New York City,Left-Wing Militants,0,1,0,0,Bombing/Explosion,Business,Explosives,0,0,0,0,Extreme Left Wing
197201170005,1972,1,17,California,Palo Alto,Student Radicals,0,0,1,0,Facility/Infrastructure Attack,Educational Institution,Incendiary,0,1,0,0,Extreme Left Wing
197201170006,1972,1,17,California,Palo Alto,Student Radicals,0,0,0,0,Bombing/Explosion,Educational Institution,Explosives,0,0,0,0,Extreme Left Wing
197201260003,1972,1,26,New York,New York City,Jewish Defense League (JDL),0,0,1,0,Bombing/Explosion,Business,Explosives,1,1,0,0,Ethnonationalist-Separatist
197201260004,1972,1,26,New York,New York City,Jewish Defense League (JDL),0,0,1,0,Facility/Infrastructure Attack,Tourists,Incendiary,0,1,0,0,Ethnonationalist-Separatist
197201260005,1972,1,26,New York,New York City,Jewish Defense League (JDL),0,0,1,0,Facility/Infrastructure Attack,Business,Incendiary,1,1,0,0,Ethnonationalist-Separatist
197201270001,1972,1,27,New York,New York City,Black Liberation Army,0,0,1,0,Assassination,Police,Firearms,1,0,0,0,Extreme Left Wing
197202010003,1972,2,1,California,Palo Alto,Student Radicals,0,0,0,0,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,0,0,0,0,Extreme Left Wing
197202010004,1972,2,1,Mississippi,Jackson,White supremacists/nationalists,0,0,1,0,Bombing/Explosion,Educational Institution,Explosives,1,1,0,0,Extreme Right Wing
197202010005,1972,2,1,California,El Monte,Jewish Defense League (JDL),0,0,0,0,Assassination,Private Citizens & Property,Firearms,0,0,0,0,Ethnonationalist-Separatist
197202160001,1972,2,16,New Hampshire,Manchester,People's Liberation Army (United States),0,0,1,0,Bombing/Explosion,Police,Explosives,0,1,0,0,Single Issue
197203000001,1972,3,0,Puerto Rico,San Juan,Secret Cuban Government,0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Single Issue
197203000002,1972,3,0,Puerto Rico,San Juan,Secret Cuban Government,0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Single Issue
197203000003,1972,3,0,New York,New York City,Secret Cuban Government,0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Single Issue
197203110001,1972,3,11,New York,New York City,Jewish Armed Resistance,0,1,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,0,1,0,0,Ethnonationalist-Separatist
197203160002,1972,3,16,New York,New York City,Black Liberation Army,0,0,1,0,Hostage Taking (Barricade Incident),Business,Firearms,1,1,0,0,Extreme Left Wing
197203290002,1972,3,29,Florida,Miami,Young Cuba,0,0,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,1,0,0,Single Issue
197204050001,1972,4,5,California,Los Angeles,Jewish Defense League (JDL),0,1,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,1,0,0,Ethnonationalist-Separatist
197204180001,1972,4,18,California,Bellflower,Jewish Defense League (JDL),0,1,1,0,Bombing/Explosion,Business,Explosives,1,1,0,0,Ethnonationalist-Separatist
197205090002,1972,5,9,California,San Jose,Left-Wing Militants,0,0,1,0,Facility/Infrastructure Attack,Military,Incendiary,1,1,0,0,Extreme Left Wing
197205150003,1972,5,15,New York,New York City,Left-Wing Militants,0,0,1,0,Bombing/Explosion,Military,Explosives,0,1,0,0,Extreme Left Wing
197205150004,1972,5,15,California,Menlo Park,Left-Wing Militants,0,0,1,0,Bombing/Explosion,Business,Explosives,1,1,0,0,Extreme Left Wing
197205190002,1972,5,19,District of Columbia,Washington,"Weather Underground, Weathermen",0,0,1,0,Bombing/Explosion,Government (General),Explosives,0,1,0,0,Extreme Left Wing
197205190004,1972,5,19,California,Placentia,Chicano Liberation Front,0,1,1,0,Facility/Infrastructure Attack,Educational Institution,Incendiary,0,1,0,0,Ethnonationalist-Separatist
197205200002,1972,5,20,Puerto Rico,Dorado,Puerto Rican Nationalists,0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Ethnonationalist-Separatist
197205200003,1972,5,20,New York,Jericho,Jewish Defense League (JDL),0,1,0,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,0,0,0,Ethnonationalist-Separatist
197205230003,1972,5,23,New York,Jericho,Jewish Defense League (JDL),0,0,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,0,1,0,0,Ethnonationalist-Separatist
197205270004,1972,5,27,New York,New York City,Student Radicals,0,0,1,0,Bombing/Explosion,Educational Institution,Explosives,1,1,0,0,Extreme Left Wing
197206020002,1972,6,2,Washington,Seattle,Black Panthers,0,0,1,0,Hijacking,Airports & Aircraft,Fake Weapons,0,1,1,1,Extreme Left Wing
197206140001,1972,6,14,Puerto Rico,San Juan,National Front for the Liberation of Cuba (FLNC),0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Single Issue
197206190001,1972,6,19,California,San Diego,Secret Army Organization,0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Extreme Right Wing
197207310001,1972,7,31,Florida,Miami,Black Panthers,0,0,1,0,Hijacking,Airports & Aircraft,Unknown,0,1,0,1,Extreme Left Wing
197208170002,1972,8,17,New York,New York City,Puerto Rican Revolutionary Movement,0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,1,1,0,0,Ethnonationalist-Separatist
197208170003,1972,8,17,New York,New York City,Puerto Rican Revolutionary Movement,0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,1,1,0,0,Ethnonationalist-Separatist
197208180005,1972,8,18,New York,New York City,Puerto Rican Revolutionary Movement,0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,1,1,0,0,Ethnonationalist-Separatist
197208180006,1972,8,18,New York,New York City,Puerto Rican Revolutionary Movement,0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,1,1,0,0,Ethnonationalist-Separatist
197208180007,1972,8,18,New York,New York City,Puerto Rican Revolutionary Movement,0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,1,1,0,0,Ethnonationalist-Separatist
197209140004,1972,9,14,California,Los Angeles,Jewish Defense League (JDL),0,1,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,1,0,0,Ethnonationalist-Separatist
197209200026,1972,9,20,New York,New York City,Black September,0,1,0,0,Assassination,Government (Diplomatic),Explosives,0,0,0,0,Ethnonationalist-Separatist
197209200027,1972,9,20,New York,New York City,Black September,0,1,0,0,Assassination,Government (Diplomatic),Explosives,0,0,0,0,Ethnonationalist-Separatist
197209200028,1972,9,20,New York,New York City,Black September,0,1,0,0,Assassination,Government (Diplomatic),Explosives,0,0,0,0,Ethnonationalist-Separatist
197209280011,1972,9,28,District of Columbia,Washington,Black September,0,1,0,0,Assassination,Government (Diplomatic),Explosives,0,0,0,0,Ethnonationalist-Separatist
197209290003,1972,9,29,New York,New York City,Black Liberation Army,0,0,1,0,Hostage Taking (Barricade Incident),Business,Firearms,0,1,0,0,Extreme Left Wing
197210100001,1972,10,10,California,Los Angeles,Black Liberation Army,0,0,1,0,Bombing/Explosion,Police,Explosives,0,1,0,0,Extreme Left Wing
197210100002,1972,10,10,New York,New York City,Black September,0,0,0,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,0,0,0,Ethnonationalist-Separatist
197210140001,1972,10,14,New York,New York City,Black September,0,0,0,0,Assassination,Private Citizens & Property,Explosives,1,0,0,0,Ethnonationalist-Separatist
197210250002,1972,10,25,Virginia,Arlington,Left-Wing Militants,0,0,0,0,Armed Assault,Business,Firearms,1,0,0,0,Extreme Left Wing
197210260001,1972,10,26,Texas,Houston,Black Panthers,0,0,1,0,Armed Assault,Police,Firearms,1,0,0,0,Extreme Left Wing
197212000002,1972,12,15,New York,New York City,National Integration Front (FIN),0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Single Issue
197212110001,1972,12,11,New York,New York City,National Integration Front (FIN),0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Single Issue
197212120001,1972,12,12,Florida,Miami,Secret Cuban Government,0,1,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Single Issue
197212240002,1972,12,24,New York,New York City,Armed Revolutionary Independence Movement (MIRA),0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Ethnonationalist-Separatist
197212240003,1972,12,24,New York,New York City,Armed Revolutionary Independence Movement (MIRA),0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Ethnonationalist-Separatist
197212250001,1972,12,25,New York,New York City,Armed Revolutionary Independence Movement (MIRA),0,0,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Ethnonationalist-Separatist
197212280003,1972,12,28,New York,New York City,Black Liberation Army,0,1,1,0,Hostage Taking (Kidnapping),Business,Firearms,0,1,1,1,Extreme Left Wing
197212310001,1972,12,31,Louisiana,New Orleans,Republic of New Afrika,0,1,1,0,Armed Assault,Police,Firearms,1,1,0,0,Ethnonationalist-Separatist
197301020004,1973,1,2,New York,New York City,Black Liberation Army,0,0,1,0,Armed Assault,Private Citizens & Property,Firearms,1,1,0,0,Extreme Left Wing
197301070003,1973,1,7,Louisiana,New Orleans,Republic of New Afrika,0,0,1,0,Armed Assault,Police,Firearms,1,1,0,0,Ethnonationalist-Separatist
197301180003,1973,1,18,District of Columbia,Washington,Black Muslims,0,0,1,0,Armed Assault,Religious Figures/Institutions,Firearms,1,0,0,0,Religious
197301250001,1973,1,25,New York,New York City,Black Liberation Army,0,0,1,0,Armed Assault,Police,Firearms,1,0,0,0,Extreme Left Wing
197301270001,1973,1,27,California,Los Angeles,Armenians,0,0,1,0,Assassination,Government (Diplomatic),Firearms,1,0,0,0,Ethnonationalist-Separatist
197301280001,1973,1,28,New York,New York City,Black Liberation Army,0,0,1,0,Armed Assault,Police,Firearms,1,0,0,0,Extreme Left Wing
197302090002,1973,2,9,New York,New York City,Black Liberation Army,0,0,1,0,Armed Assault,Business,Firearms,0,1,0,0,Extreme Left Wing
197302150001,1973,2,15,New York,New York City,Armed Revolutionary Independence Movement (MIRA),0,0,0,0,Bombing/Explosion,Business,Incendiary,0,0,0,0,Ethnonationalist-Separatist
197302270002,1973,2,27,South Dakota,Wounded Knee,American Indian Movement,0,0,1,0,Hostage Taking (Barricade Incident),Private Citizens & Property,Firearms,1,1,1,0,Ethnonationalist-Separatist
197303040005,1973,3,4,New York,New York City,Black September,0,0,0,0,Bombing/Explosion,Airports & Aircraft,Explosives,0,0,0,0,Ethnonationalist-Separatist
197303040006,1973,3,4,New York,New York City,Black September,0,0,0,0,Bombing/Explosion,Business,Explosives,0,0,0,0,Ethnonationalist-Separatist
197303040007,1973,3,4,New York,New York City,Black September,0,0,0,0,Bombing/Explosion,Business,Explosives,0,0,0,0,Ethnonationalist-Separatist
197303060004,1973,3,6,New York,New York City,Black Liberation Army,0,0,1,0,Armed Assault,Police,Firearms,0,1,0,0,Extreme Left Wing
197303270003,1973,3,27,New York,New York City,Black Liberation Army,0,0,1,0,Armed Assault,Business,Firearms,0,1,0,0,Extreme Left Wing
197303280003,1973,3,28,New York,New York City,Secret Cuban Government,0,0,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,1,0,0,Single Issue
197303290001,1973,3,29,New Jersey,Union,National Integration Front (FIN),0,0,0,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Single Issue
197304100002,1973,4,10,New York,New York City,Black Liberation Army,0,0,1,0,Armed Assault,Business,Firearms,0,1,0,0,Extreme Left Wing
197304160003,1973,4,16,District of Columbia,Washington,Black September,0,0,0,0,Armed Assault,Government (Diplomatic),Firearms,0,1,0,0,Ethnonationalist-Separatist
197305080001,1973,5,8,New York,New York City,"Weather Underground, Weathermen",0,0,1,0,Bombing/Explosion,Police,Explosives,0,1,0,0,Extreme Left Wing
197305180002,1973,5,18,New York,New York City,"Weather Underground, Weathermen",0,0,1,0,Bombing/Explosion,Police,Explosives,0,1,0,0,Extreme Left Wing
197305190001,1973,5,19,New York,Mount Vernon,Black Liberation Army,0,0,1,0,Armed Assault,Police,Firearms,1,0,0,0,Extreme Left Wing
197306050001,1973,6,5,New York,New York City,Black Liberation Army,0,0,1,0,Armed Assault,Police,Firearms,1,0,0,0,Extreme Left Wing
197306200002,1973,6,20,New York,New York City,Jewish Defense League (JDL),0,0,1,0,Armed Assault,Government (Diplomatic),Incendiary,0,1,0,0,Ethnonationalist-Separatist
197307010001,1973,7,1,Maryland,Bethesda,Popular Front for the Liberation of Palestine (PFLP),0,0,1,0,Assassination,Government (Diplomatic),Firearms,1,0,0,0,Ethnonationalist-Separatist
197307180002,1973,7,18,New York,New York City,Black Liberation Army,0,0,1,0,Hostage Taking (Barricade Incident),Business,Firearms,0,1,0,0,Extreme Left Wing
197307240001,1973,7,24,New York,New York City,Secret Cuban Government,0,0,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,1,0,0,Single Issue
197308270003,1973,8,27,District of Columbia,Washington,Irish Republican Army (IRA),0,0,1,0,Bombing/Explosion,Government (Diplomatic),Explosives,1,1,0,0,Ethnonationalist-Separatist
197308280002,1973,8,28,District of Columbia,Washington,Irish Republican Army (IRA),0,0,0,0,Bombing/Explosion,Government (General),Explosives,1,0,0,0,Ethnonationalist-Separatist
197309180002,1973,9,18,New Jersey,Edison,Black Muslims,0,0,1,0,Assassination,Private Citizens & Property,Firearms,1,0,0,0,Religious
197309260001,1973,9,26,Louisiana,New Orleans,White supremacists/nationalists,1,0,0,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,0,0,0,Extreme Right Wing
197309280004,1973,9,28,New York,New York City,"Weather Underground, Weathermen",0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Extreme Left Wing
197310180002,1973,10,18,New Jersey,Newark,Black Muslims,0,0,1,0,Assassination,Private Citizens & Property,Firearms,1,0,0,0,Religious
197310260001,1973,10,26,New York,New York City,Armenian Group,0,0,1,0,Facility/Infrastructure Attack,Government (Diplomatic),Incendiary,0,1,0,0,Ethnonationalist-Separatist
197311060001,1973,11,6,California,Oakland,Symbionese Liberation Army (SLA),0,0,1,0,Assassination,Educational Institution,Firearms,1,0,0,0,Extreme Left Wing
197311260004,1973,11,26,Alabama,Gadsden,Ku Klux Klan,0,0,1,0,Assassination,Private Citizens & Property,Firearms,1,0,0,0,Extreme Right Wing
197312300001,1973,12,30,Florida,Miami,National Front for the Liberation of Cuba (FLNC),0,0,1,0,Bombing/Explosion,Maritime,Explosives,0,1,0,0,Single Issue
197402040003,1974,2,4,New York,New York City,Black Muslims,0,0,1,0,Assassination,Religious Figures/Institutions,Firearms,1,0,0,0,Religious
197402040004,1974,2,4,California,Berkeley,Symbionese Liberation Army (SLA),0,0,1,0,Hostage Taking (Kidnapping),Journalists & Media,Unknown,0,0,1,0,Extreme Left Wing
197402240005,1974,2,24,Colorado,Boulder,Chicano Radicals,0,0,1,0,Bombing/Explosion,Educational Institution,Explosives,0,1,0,0,Ethnonationalist-Separatist
197403000001,1974,3,0,Colorado,Boulder,Chicano Radicals,0,0,1,0,Bombing/Explosion,Educational Institution,Explosives,0,1,0,0,Ethnonationalist-Separatist
197403000002,1974,3,0,Colorado,Boulder,Chicano Radicals,0,0,1,0,Bombing/Explosion,Government (General),Explosives,0,1,0,0,Ethnonationalist-Separatist
197403070002,1974,3,7,California,San Jose,Americans for Justice,0,1,1,0,Bombing/Explosion,Business,Explosives,0,0,0,0,Single Issue
197403070003,1974,3,7,California,San Francisco,"Weather Underground, Weathermen",0,0,1,0,Bombing/Explosion,Government (General),Explosives,0,1,0,0,Extreme Left Wing
197403090001,1974,3,9,California,Los Altos,Americans for Justice,0,1,1,0,Bombing/Explosion,Business,Explosives,0,0,0,0,Single Issue
197404130002,1974,4,13,Florida,Miami,Secret Organization Zero,0,0,1,0,Assassination,Government (General),Firearms,1,0,0,0,Single Issue
197404140001,1974,4,14,California,Los Angeles,Jewish Defense League (JDL),0,0,1,0,Bombing/Explosion,Government (Diplomatic),Explosives,0,1,0,0,Ethnonationalist-Separatist
197404150001,1974,4,15,California,San Francisco,Symbionese Liberation Army (SLA),0,0,1,0,Armed Assault,Business,Firearms,0,1,0,0,Extreme Left Wing
197404170001,1974,4,17,New York,New York City,Black Liberation Army,0,0,1,0,Armed Assault,Police,Firearms,0,1,0,0,Extreme Left Wing
197405030002,1974,5,3,Connecticut,New Haven,Black Liberation Army,0,0,1,0,Armed Assault,Business,Firearms,1,1,0,0,Extreme Left Wing
197405160001,1974,5,16,New York,New York City,Jewish Defense League (JDL),0,0,1,0,Unarmed Assault,Private Citizens & Property,Melee,1,0,0,0,Ethnonationalist-Separatist
197405160003,1974,5,16,California,Los Angeles,Symbionese Liberation Army (SLA),0,0,1,0,Armed Assault,Business,Firearms,0,1,1,0,Extreme Left Wing
197405310002,1974,5,31,California,Los Angeles,Symbionese Liberation Army (SLA),0,0,1,0,Bombing/Explosion,Government (General),Explosives,0,1,0,0,Extreme Left Wing
197406030002,1974,6,3,New York,New York City,Jewish Extremists,0,0,1,0,Facility/Infrastructure Attack,NGO,Incendiary,0,1,0,0,Ethnonationalist-Separatist
197406110001,1974,6,11,California,Union City,Chicano Liberation Front,0,0,1,0,Armed Assault,Police,Firearms,1,0,0,0,Ethnonationalist-Separatist
