Event ID#,Year,Month,Day,State,City,LAT,LONG,Summary,Successful,Suicide,Attack Type,Attack Type Text,Target Type,Target Type Text,Target,ORGNAME,Motive,Unaffiliated Individual,Claim,Weapon Type,Weapon Type Text,Weapon Sub-Type,Weapon Sub-Type Text, Number Killed,Number Wounded,Number Attackers Killed,Number Atackers Wounded,Property Damage,Property Damage Extent,Damage Extent Text,Kidnapping,Number Hostages,Ransom Demand,Hostage/Kidnapping Outcome
197609060002,1976,9,6,Maryland,Hyattsville,38.95259,-76.942074,"09/06/1976: James Clayton Vaughn Jr. sprayed chemical mace on an African American male and his White girlfriend in a Maryland Suburb of Washington, District of Columbia, in the United States. It is unknown if either individual sustained any injuries. A few days after he was arrested, he officially changed his name to Joseph Paul Franklin.",1,0,8,Unarmed Assault,14,Private Citizens & Property,Interracial couple,White supremacists/nationalists,"Joseph Paul Franklin, a former member of the Ku Klux Klan and the American Nazi Party, believed that he was upholding the honor of the White race by attacking interracial couples, Jews, and Blacks.  He hoped that other Whites would follow the examples of his racist attacks.  He aspired to incite a race war.",1,0,2,Chemical,1,Poisoning,0,,0,0,0,,,0,,0,
197609100005,1976,9,10,New York,New York City,40.697132,-73.931351,,1,0,4,Hijacking,6,Airports & Aircraft,B-727,Croatian Freedom Fighters,,0,,6,Explosives,16,Unknown Explosive Type,1,3,0,0,0,,,1,92,1,2
197609100008,1976,9,10,Illinois,Chicago,41.842602,-87.681229,,1,0,3,Bombing/Explosion,2,Government (General),Puerto Rican Labor Office,Fuerzas Armadas de Liberacion Nacional (FALN),,0,,6,Explosives,16,Unknown Explosive Type,0,0,,,1,,,0,,0,
197609100009,1976,9,10,Illinois,Chicago,41.842602,-87.681229,,1,0,3,Bombing/Explosion,1,Business,Hotel,Fuerzas Armadas de Liberacion Nacional (FALN),,0,,6,Explosives,16,Unknown Explosive Type,0,0,,,1,,,0,,0,
197609100010,1976,9,10,New York,New York City,40.697132,-73.931351,,1,0,3,Bombing/Explosion,19,Transportation,Grand Central Terminal,Croatian Nationalists,,0,,6,Explosives,16,Unknown Explosive Type,1,3,,,1,,,0,,0,
197609160004,1976,9,16,New Jersey,Elizabeth,40.663517,-74.211467,,1,0,3,Bombing/Explosion,11,Maritime,Soviet Vessel,Omega-7,,0,,6,Explosives,29,Sticky Bomb,0,0,,,1,,,0,,0,
197609200007,1976,9,20,California,San Francisco,37.755363,-122.443352,,1,0,3,Bombing/Explosion,7,Government (Diplomatic),"Residence, South African Consul General",New World Liberation Front (NWLF),,0,,6,Explosives,16,Unknown Explosive Type,0,0,,,1,3,Minor (likely < $1 million),0,,0,
197609210001,1976,9,21,New York,New York City,40.697132,-73.931351,"09/21/1976: A bomb exploded on the 24th floor of the Hilton Hotel in New York in the United States. An hour after the blast, a caller to the New York Post, claiming to be a member of the Armed Forces for Liberation (FALN) claimed responsibility for the attack. Additionally, a written message was taped to a telephone booth at 53rd Street and Fifth Avenue, about a block away from the hotel, in which FALN stated that the blast was an attempt to protest the appearance of Rafael Hernandez Colon, the Governor of Puerto Rico, who was attending a political fund-raising dinner on the second floor of the hotel to raise funds for his re-election. The bombing caused minor damage to the hotel, but there were no casualties in the blast.",1,0,3,Bombing/Explosion,2,Government (General),"Puerto Rican Governor, Rafael Hernandez Colon",Fuerzas Armadas de Liberacion Nacional (FALN),"FALN members were protesting the appearance of Puerto Rican Governor, Rafael Hernandez Colon, at a political fund-raising dinner at the Hilton Hotel, to raise money for his re-election.",0,1,6,Explosives,14,Time Fuse,0,0,0,0,1,3,Minor (likely < $1 million),,,,
197609300004,1976,9,30,New York,New York City,40.697132,-73.931351,,1,0,3,Bombing/Explosion,2,Government (General),Courthouse,Cuban Secret Army,,0,,6,Explosives,16,Unknown Explosive Type,0,0,,,1,,,0,,0,
197610010007,1976,10,1,New York,Valley Falls,42.903411,-73.562616,,1,0,3,Bombing/Explosion,21,Utilities,Gas and Electric Power Facility,Unknown,,0,,6,Explosives,16,Unknown Explosive Type,0,0,,,1,,,0,,0,
197610240003,1976,10,24,New York,New York City,40.697132,-73.931351,,1,0,7,Facility/Infrastructure Attack,7,Government (Diplomatic),Tunisian Mission to U.N.,Save Our Israel Land,,0,,8,Incendiary,,,0,0,,,1,,,0,,0,
197610250011,1976,10,25,Puerto Rico,San Juan,18.386932,-66.061127,,1,0,1,Assassination,2,Government (General),Former High Cuban Aide,Unknown,,0,,13,Unknown,,,,,,,0,,,0,,0,
197612010004,1976,12,1,New York,New York City,40.697132,-73.931351,"12/1/1976: In a series of four related attacks, unknown perpetrators sent out an incendiary device, placed in a nine-by-twelve inch manila envelope, addressed to the United States Department of Justice in New York City in the United States. The firebomb was discovered by mailman Robert Panzone in a mailbox on the intersection of 42nd Street and Vanderbilt Avenue in Manhattan New York. Panzone sustained minor burns on his hands.",1,0,7,Facility/Infrastructure Attack,2,Government (General),"United States Department of Justice, New York City",Palestine Liberation Organization (PLO),Unknown,0,1,8,Incendiary,18,Arson/Fire,0,1,0,0,-9,4,Unknown,0,,0,
197612010005,1976,12,1,New York,New York City,40.697132,-73.931351,"12/1/1976: In a series of four related attacks, unknown perpetrators sent out an incendiary device, placed in a nine-by-twelve inch manila envelope, addressed to the President-Elect Jimmy Carter. The firebomb was discovered in a mailbox on Fifth Avenue and 43 Street in Manhattan, New York in the United States. There were no casualties and it is unknown if the device caused any damage.",1,0,7,Facility/Infrastructure Attack,2,Government (General),Jimmy Carter,Palestine Liberation Organization (PLO),Unknown,0,1,8,Incendiary,18,Arson/Fire,0,0,0,0,-9,4,Unknown,0,,0,
197612010006,1976,12,1,New York,New York City,40.697132,-73.931351,"12/1/1976: In a series of four related attacks, unknown perpetrators sent out an incendiary device, placed in a nine-by-twelve inch manila envelope, addressed to the Central Intelligence Agency. The firebomb was discovered smoking in a mail-chute in the Leftcourt-Marlboro Building in Manhattan, New York in the United States. There were no casualties, and it is unknown whether the device caused any damage.",1,0,7,Facility/Infrastructure Attack,2,Government (General),Central Intelligence Agency,Palestine Liberation Organization (PLO),Unknown,0,1,8,Incendiary,18,Arson/Fire,0,0,0,0,-9,4,Unknown,0,,0,
197612010007,1976,12,1,New York,New York City,40.697132,-73.931351,"12/1/1976: In a series of four related attacks, unknown perpetrators sent out an incendiary device, placed in a nine-by-twelve inch manila envelope, addressed to the Federal Bureau of Investigation in New York City in the United States. The firebomb was discovered at the General Post Office in Manhattan New York. There were no casualties and it is unknown if the device caused any damage.",1,0,7,Facility/Infrastructure Attack,2,Government (General),"Federal Bureau of Investigation, New York City",Palestine Liberation Organization (PLO),Unknown,0,1,8,Incendiary,18,Arson/Fire,0,0,0,0,-9,4,Unknown,0,,0,
197612060004,1976,12,6,District of Columbia,Washington,38.908642,-77.015381,"12/6/1976: Police intercepted a bomb, before it detonated, in the fifth-floor mailroom of  the North Building of Department of Health, Education, and Welfare at 300 Independence Ave SW, Washington, DC, United States, which was being used as headquarters by President-elect Carter and his transition team. Police were able to dismantle the bomb, which was placed in a package; officials said the bomb malfunctioned and failed to detonate. Staff were able to identify wires and a battery through the  X-ray screening device used to check all incoming mail. There were no casualties in this incident, nor was there any property damage, and the perpetrator(s) are unknown.",0,0,3,Bombing/Explosion,2,Government (General),Headquarters of President-elect Carter and his transition team,Unknown,Unknown,0,0,6,Explosives,17,Other Explosive Type,0,0,0,0,0,,,,,,
197612060005,1976,12,6,Pennsylvania,Pittsburgh,40.438335,-79.997459,"12/6/1976: Three members of the May 19 Communist Order attempted to rob an armored truck carrying $1.44 million outside of a Mellon Bank branch in Pittsburgh, Pennsylvania, United States. However, one of their handguns accidently discharged alerting police of the robbery in progress. No money was stolen and two members of the group were captured. No casualties resulted from this incident.",0,0,2,Armed Assault,1,Business,"Mellon Bank, downtown Pittsburgh",May 19 Communist Order,"The May 19 Communist Order consisted of Revolutionary Leftists attempting to ""expropriate"" funds from the establishment in order to improve to the conditions of the poor.  The armed robberies were viewed as a way to procure weapons and safe houses that would be used in the armed struggle against those in power.",0,0,5,Firearms,3,Handgun,0,0,0,0,0,,,0,,0,
197612100002,1976,12,10,New York,New York City,40.697132,-73.931351,12/10/1976: Unknown perpetrators sent a letter bomb to the United States Immigration and Naturalization Service. The bomb exploded on the conveyor belt of the General Post Office in Manhattan New York. There were no casualties and it is unknown if the device caused any damages. A second letter bomb was also found on the same conveyor belt but it was removed before detonating.,1,0,3,Bombing/Explosion,2,Government (General),United States Immigration and Naturalization Service,Puerto Rican Nationalists,Unknown,0,1,6,Explosives,16,Unknown Explosive Type,0,0,0,0,-9,4,Unknown,0,,0,
197612120001,1976,12,12,Massachusetts,Needham,42.28107,-71.236054,"12/12/1976: A bomb exploded at the Union Carbide Corporation in Needham, Massachusetts, United States. The United Freedom Front was responsible for the attack. It is unknown whether there were any injuries, fatalities or damage from the explosion.",1,0,3,Bombing/Explosion,1,Business,"Union Carbide Corporation in Needham, Massachusetts",United Freedom Front (UFF),"The United Freedom Front believed in a Marxist philosophy and opposed US militarism in Central America, and the group sought to redistribute economic wealth in the U.S. and used bank robberies to finance their goals. Additionally, their efforts were to improve prison life.",0,0,6,Explosives,16,Unknown Explosive Type,0,,0,,-9,,,,,,
197612140004,1976,12,14,California,San Francisco,37.755363,-122.443352,"12/14/1976: Suspected members of the New World Liberation Front (NWLF) attempted to bomb the home of San Francisco Supervisor and acting mayor, Diane Feinstein in San Francisco, California, in the United States. The powerful bomb could have been lethal according to police; however, the bomb misfired (the detonator went off, but the bomb did not ignite), and thus, caused no damage or casualties at the Lyon Street home. NWLF claimed responsibility for the attack, but it is uncertain whether their claims were confirmed.",1,0,3,Bombing/Explosion,2,Government (General),"Dianne Feinstein, acting mayor and member of San Francisco's Board of Supervisors",New World Liberation Front (NWLF),Unknown,0,1,6,Explosives,16,Unknown Explosive Type,0,0,0,0,0,,,,,,
197701030002,1977,1,3,Puerto Rico,San Juan,18.386932,-66.061127,"01/03/1977: Police officers defused two time bombs at the ROTC building at the University of Puerto Rico in San Juan, Puerto Rico, fifteen minutes before the bombs were set to explode. Though the perpetrator(s) are unknown, this incident is suspected to have coincided with the statehood controversy and the swearing in of Puerto Rico's new Governor, Carlos Romero Barcelo, who had been receiving threats that a bomb campaign would coincide with the new administration. The Lolita Lebron Puerto Rican Liberation Command claimed credit for this incident.",0,0,3,Bombing/Explosion,8,Educational Institution,ROTC Building at University of Puerto Rico,Lolita Lebron Puerto Rican Liberation Command,"Unknown; however, this incident is suspected to have coincided with the statehood controversy and the swearing in of Puerto Rico's new Governor, Carlos Romero Barceló, who had been receiving threats that a bomb campaign would coincide with the new administration.",0,1,6,Explosives,14,Time Fuse,0,0,0,0,0,,,,,,
197701070001,1977,1,7,Florida,Miami,25.774591,-80.214195,,1,0,1,Assassination,17,Terrorists/Non-State Militia,"Juan Jose Peruyero, Head",Unknown,,0,,5,Firearms,5,Unknown Gun Type,1,0,,,0,,,0,,0,
197701190002,1977,1,19,New York,New York City,40.697132,-73.931351,,0,0,1,Assassination,2,Government (General),"Gerald Ford, President",Independent Armed Revolutionary Commandos (CRIA),,0,,8,Incendiary,20,Gasoline or Alcohol,0,1,,,0,,,0,,0,
197701190007,1977,1,19,Puerto Rico,Unknown,18.220833,-66.590149,,0,0,1,Assassination,2,Government (General),"Carlos R. Barcelo, Governor",Independent Armed Revolutionary Commandos (CRIA),,0,,6,Explosives,9,Letter Bomb,0,1,,,0,,,0,,0,
197701190008,1977,1,19,New York,New York City,40.697132,-73.931351,,0,0,1,Assassination,2,Government (General),"Jimmy Carter, Presidential Candidate",Independent Armed Revolutionary Commandos (CRIA),,0,,6,Explosives,9,Letter Bomb,0,1,,,0,,,0,,0,
197701190009,1977,1,19,New York,New York City,40.697132,-73.931351,,0,0,7,Facility/Infrastructure Attack,3,Police,FBI office,Independent Armed Revolutionary Commandos (CRIA),,0,,8,Incendiary,,,0,0,,,0,,,0,,0,
197701220002,1977,1,22,California,Olema,38.042973,-122.788899,,1,0,3,Bombing/Explosion,21,Utilities,Pacific Gas and Electric,New World Liberation Front (NWLF),,0,,6,Explosives,16,Unknown Explosive Type,0,0,,,1,,,0,,0,
197701220003,1977,1,22,California,Sausalito,37.859245,-122.488589,,1,0,3,Bombing/Explosion,21,Utilities,Pacific Gas and Electric,New World Liberation Front (NWLF),,0,,6,Explosives,16,Unknown Explosive Type,0,0,,,1,,,0,,0,
197701250006,1977,1,25,California,San Francisco,37.755363,-122.443352,,0,0,1,Assassination,2,Government (General),"John Barbagelata, San Francisco supervisor",New World Liberation Front (NWLF),,0,,5,Firearms,3,Handgun,0,1,,,0,,,0,,0,
197701270002,1977,1,27,California,Cupertino,37.32236,-122.032133,,1,0,3,Bombing/Explosion,21,Utilities,Pacific Gas and Electric,New World Liberation Front (NWLF),,0,,6,Explosives,16,Unknown Explosive Type,0,0,,,1,,,0,,0,
197702040001,1977,2,4,California,San Francisco,37.755363,-122.443352,,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Volvo station wagon,New World Liberation Front (NWLF),,0,,6,Explosives,16,Unknown Explosive Type,0,0,,,1,,,0,,0,
197702040003,1977,2,4,California,San Francisco,37.755363,-122.443352,,1,0,3,Bombing/Explosion,2,Government (General),Federal Office Bldg,New World Liberation Front (NWLF),,0,,6,Explosives,16,Unknown Explosive Type,0,0,,,1,4,Unknown,0,,0,
